#   x            P0(x)            P1(x)          P2(x)            P3(x)          P4(x)            P5(x)
#--------       --------        ---------       --------        ---------       --------        ---------
-0.756000	1.000000	-0.756000	0.357304	0.053797	-0.339151	0.418480	
-0.754000	1.000000	-0.754000	0.352774	0.059347	-0.342889	0.417892	
-0.752000	1.000000	-0.752000	0.348256	0.064852	-0.346538	0.417192	
-0.750000	1.000000	-0.750000	0.343750	0.070313	-0.350098	0.416382	
-0.748000	1.000000	-0.748000	0.339256	0.075728	-0.353569	0.415464	
-0.746000	1.000000	-0.746000	0.334774	0.081098	-0.356953	0.414439	
-0.744000	1.000000	-0.744000	0.330304	0.086423	-0.360251	0.413309	
-0.742000	1.000000	-0.742000	0.325846	0.091704	-0.363462	0.412077	
-0.740000	1.000000	-0.740000	0.321400	0.096940	-0.366587	0.410742	
-0.738000	1.000000	-0.738000	0.316966	0.102132	-0.369628	0.409308	
-0.736000	1.000000	-0.736000	0.312544	0.107279	-0.372584	0.407776	
-0.734000	1.000000	-0.734000	0.308134	0.112383	-0.375456	0.406146	
-0.732000	1.000000	-0.732000	0.303736	0.117442	-0.378245	0.404422	
-0.730000	1.000000	-0.730000	0.299350	0.122458	-0.380952	0.402605	
-0.728000	1.000000	-0.728000	0.294976	0.127429	-0.383577	0.400696	
-0.726000	1.000000	-0.726000	0.290614	0.132357	-0.386120	0.398696	
-0.724000	1.000000	-0.724000	0.286264	0.137241	-0.388583	0.396608	
-0.722000	1.000000	-0.722000	0.281926	0.142082	-0.390966	0.394433	
-0.720000	1.000000	-0.720000	0.277600	0.146880	-0.393269	0.392172	
-0.718000	1.000000	-0.718000	0.273286	0.151634	-0.395493	0.389828	
-0.716000	1.000000	-0.716000	0.268984	0.156346	-0.397639	0.387401	
-0.714000	1.000000	-0.714000	0.264694	0.161014	-0.399708	0.384893	
-0.712000	1.000000	-0.712000	0.260416	0.165640	-0.401699	0.382306	
-0.710000	1.000000	-0.710000	0.256150	0.170223	-0.403614	0.379641	
-0.708000	1.000000	-0.708000	0.251896	0.174763	-0.405453	0.376899	
-0.706000	1.000000	-0.706000	0.247654	0.179260	-0.407217	0.374083	
-0.704000	1.000000	-0.704000	0.243424	0.183716	-0.408906	0.371193	
-0.702000	1.000000	-0.702000	0.239206	0.188129	-0.410521	0.368231	
-0.700000	1.000000	-0.700000	0.235000	0.192500	-0.412063	0.365199	
-0.698000	1.000000	-0.698000	0.230806	0.196829	-0.413531	0.362097	
-0.696000	1.000000	-0.696000	0.226624	0.201116	-0.414927	0.358928	
-0.694000	1.000000	-0.694000	0.222454	0.205362	-0.416252	0.355693	
-0.692000	1.000000	-0.692000	0.218296	0.209565	-0.417506	0.352393	
-0.690000	1.000000	-0.690000	0.214150	0.213728	-0.418688	0.349029	
-0.688000	1.000000	-0.688000	0.210016	0.217848	-0.419801	0.345603	
-0.686000	1.000000	-0.686000	0.205894	0.221928	-0.420845	0.342117	
-0.684000	1.000000	-0.684000	0.201784	0.225966	-0.421820	0.338571	
-0.682000	1.000000	-0.682000	0.197686	0.229964	-0.422726	0.334968	
-0.680000	1.000000	-0.680000	0.193600	0.233920	-0.423565	0.331307	
-0.678000	1.000000	-0.678000	0.189526	0.237836	-0.424336	0.327592	
-0.676000	1.000000	-0.676000	0.185464	0.241711	-0.425042	0.323822	
-0.674000	1.000000	-0.674000	0.181414	0.245545	-0.425681	0.320000	
-0.672000	1.000000	-0.672000	0.177376	0.249339	-0.426255	0.316126	
-0.670000	1.000000	-0.670000	0.173350	0.253093	-0.426763	0.312203	
-0.668000	1.000000	-0.668000	0.169336	0.256806	-0.427208	0.308230	
-0.666000	1.000000	-0.666000	0.165334	0.260479	-0.427589	0.304210	
-0.664000	1.000000	-0.664000	0.161344	0.264113	-0.427907	0.300144	
-0.662000	1.000000	-0.662000	0.157366	0.267706	-0.428162	0.296033	
-0.660000	1.000000	-0.660000	0.153400	0.271260	-0.428355	0.291878	
-0.658000	1.000000	-0.658000	0.149446	0.274774	-0.428487	0.287681	
-0.656000	1.000000	-0.656000	0.145504	0.278249	-0.428558	0.283442	
-0.654000	1.000000	-0.654000	0.141574	0.281684	-0.428568	0.279163	
-0.652000	1.000000	-0.652000	0.137656	0.285080	-0.428519	0.274845	
-0.650000	1.000000	-0.650000	0.133750	0.288438	-0.428410	0.270490	
-0.648000	1.000000	-0.648000	0.129856	0.291756	-0.428243	0.266098	
-0.646000	1.000000	-0.646000	0.125974	0.295035	-0.428017	0.261671	
-0.644000	1.000000	-0.644000	0.122104	0.298275	-0.427734	0.257209	
-0.642000	1.000000	-0.642000	0.118246	0.301477	-0.427394	0.252715	
-0.640000	1.000000	-0.640000	0.114400	0.304640	-0.426997	0.248188	
-0.638000	1.000000	-0.638000	0.110566	0.307765	-0.426544	0.243631	
-0.636000	1.000000	-0.636000	0.106744	0.310851	-0.426036	0.239044	
-0.634000	1.000000	-0.634000	0.102934	0.313900	-0.425472	0.234429	
-0.632000	1.000000	-0.632000	0.099136	0.316910	-0.424855	0.229786	
-0.630000	1.000000	-0.630000	0.095350	0.319883	-0.424183	0.225117	
-0.628000	1.000000	-0.628000	0.091576	0.322817	-0.423458	0.220423	
-0.626000	1.000000	-0.626000	0.087814	0.325714	-0.422680	0.215705	
-0.624000	1.000000	-0.624000	0.084064	0.328573	-0.421850	0.210963	
-0.622000	1.000000	-0.622000	0.080326	0.331395	-0.420968	0.206200	
-0.620000	1.000000	-0.620000	0.076600	0.334180	-0.420035	0.201415	
-0.618000	1.000000	-0.618000	0.072886	0.336927	-0.419052	0.196611	
-0.616000	1.000000	-0.616000	0.069184	0.339638	-0.418018	0.191788	
-0.614000	1.000000	-0.614000	0.065494	0.342311	-0.416934	0.186946	
-0.612000	1.000000	-0.612000	0.061816	0.344948	-0.415801	0.182088	
-0.610000	1.000000	-0.610000	0.058150	0.347548	-0.414619	0.177214	
-0.608000	1.000000	-0.608000	0.054496	0.350111	-0.413390	0.172325	
-0.606000	1.000000	-0.606000	0.050854	0.352637	-0.412113	0.167422	
-0.604000	1.000000	-0.604000	0.047224	0.355128	-0.410788	0.162507	
-0.602000	1.000000	-0.602000	0.043606	0.357582	-0.409417	0.157579	
-0.600000	1.000000	-0.600000	0.040000	0.360000	-0.408000	0.152640	
-0.598000	1.000000	-0.598000	0.036406	0.362382	-0.406537	0.147691	
-0.596000	1.000000	-0.596000	0.032824	0.364728	-0.405029	0.142733	
-0.594000	1.000000	-0.594000	0.029254	0.367039	-0.403477	0.137767	
-0.592000	1.000000	-0.592000	0.025696	0.369313	-0.401881	0.132793	
-0.590000	1.000000	-0.590000	0.022150	0.371553	-0.400240	0.127813	
-0.588000	1.000000	-0.588000	0.018616	0.373756	-0.398557	0.122828	
-0.586000	1.000000	-0.586000	0.015094	0.375925	-0.396831	0.117838	
-0.584000	1.000000	-0.584000	0.011584	0.378058	-0.395064	0.112844	
-0.582000	1.000000	-0.582000	0.008086	0.380157	-0.393254	0.107848	
-0.580000	1.000000	-0.580000	0.004600	0.382220	-0.391403	0.102849	
-0.578000	1.000000	-0.578000	0.001126	0.384249	-0.389512	0.097849	
-0.576000	1.000000	-0.576000	-0.002336	0.386243	-0.387581	0.092849	
-0.574000	1.000000	-0.574000	-0.005786	0.388202	-0.385609	0.087850	
-0.572000	1.000000	-0.572000	-0.009224	0.390127	-0.383599	0.082852	
-0.570000	1.000000	-0.570000	-0.012650	0.392018	-0.381550	0.077856	
-0.568000	1.000000	-0.568000	-0.016064	0.393874	-0.379463	0.072864	
-0.566000	1.000000	-0.566000	-0.019466	0.395696	-0.377338	0.067875	
-0.564000	1.000000	-0.564000	-0.022856	0.397485	-0.375175	0.062890	
-0.562000	1.000000	-0.562000	-0.026234	0.399239	-0.372976	0.057911	
-0.560000	1.000000	-0.560000	-0.029600	0.400960	-0.370741	0.052939	
-0.558000	1.000000	-0.558000	-0.032954	0.402647	-0.368470	0.047973	
-0.556000	1.000000	-0.556000	-0.036296	0.404301	-0.366163	0.043015	
