#   X   	   Y   
#---------	---------
0.349640	0.726979
0.333793	1.174342
0.304517	0.220381
0.288393	0.703431
0.275490	1.152749
0.265480	1.570679
0.258059	1.959404
0.252953	2.320956
0.249910	2.657224
0.248701	2.969969
0.249116	3.260828
0.250964	3.531324
0.254072	3.782877
0.258283	4.016805
0.263453	4.234337
0.000000	0.658584
0.001293	1.112483
0.004791	1.534603
0.010224	1.927157
0.017349	2.292205
0.025942	2.631664
0.035804	2.947318
0.046750	3.240826
0.058617	3.513735
-0.790695	0.169928
-0.752311	0.661987
-0.713385	1.119409
-0.674119	1.544617
-0.422518	-0.026074
-0.403522	0.477863
-0.382957	0.946431
-0.361077	1.382095
-0.338112	1.787154
-0.314271	2.163744
-0.289739	2.513853
-0.264683	2.839332
-0.239252	3.141902
0.720951	0.207396
0.683940	0.689273
0.193497	0.257001
0.183107	0.738044
0.175642	1.185465
0.170787	1.601604
0.168256	1.988638
0.167786	2.348592
0.169140	2.683352
0.172100	2.994671
0.176468	3.284184
0.182066	3.553409
0.188729	3.803760
0.196312	4.036553
0.204679	4.253013
0.213710	4.454278
0.223296	4.641410
-1.010467	0.241384
-0.960736	0.729539
-0.911052	1.183275
-0.861583	1.605001
-0.812479	1.996959
-0.763870	2.361234
-0.715870	2.699767
-0.668578	3.014363
-0.622077	3.306700
-0.576440	3.578342
-0.531726	3.830740
-0.487986	4.065247
-0.445261	4.283119
-0.403582	4.485527
-0.362975	4.673558
-0.323459	4.848224
-0.285045	5.010466
-0.247740	5.161158
-0.211547	5.301116
-0.176464	5.431096
-0.142486	5.551801
-0.109602	5.663888
-0.077803	5.767963
-0.047073	5.864595
-0.017396	5.954309
0.011245	6.037594
0.038871	6.114906
0.065502	6.186669
0.091160	6.253274
1.330008	0.384717
1.263432	0.851136
1.202516	1.285240
1.146816	1.689260
1.095922	2.065278
1.049452	2.415229
-0.536315	0.284521
-0.510077	0.767287
-0.482736	1.216127
-0.454519	1.633412
-0.425626	2.021345
-0.396238	2.381979
-0.580264	0.051881
-0.552992	0.551151
-0.524586	1.015335
-0.495280	1.446885
-0.465282	1.848079
-0.434777	2.221040
-0.549425	0.039277
-0.523758	0.539275
-0.496873	1.004144
-0.469009	1.436339
-0.440377	1.838140
-0.411167	2.211672
-0.381551	2.558911
0.610044	0.161308
0.578349	0.646967
0.550666	1.098787
0.526627	1.519119
0.505891	1.910147
0.488147	2.273908
0.473109	2.612293
0.460515	2.927067
0.450125	3.219870
0.441718	3.492228
0.435093	3.745564
0.430066	3.981199
0.426469	4.200365
0.424147	4.404207
0.422961	4.593792
0.422782	4.770111
0.423493	4.934090
0.424989	5.086586
0.427173	5.228400
0.429956	5.360276
0.433260	5.482907
0.437011	5.596937
0.441145	5.702967
0.445603	5.801553
0.450330	5.893216
0.455280	5.978440
0.460408	6.057672
0.465676	6.131333
0.471049	6.199812
0.476496	6.263470
0.481988	6.322644
0.487502	6.377649
0.493015	6.428776
-1.358500	0.356033
-1.290795	0.837904
-1.224065	1.285704
-0.389983	-0.124422
-0.373106	0.386237
-0.354520	0.861066
-0.334488	1.302564
-0.313251	1.713057
-0.291023	2.094709
-0.267999	2.449535
0.583627	0.175102
0.553321	0.659926
0.526955	1.110965
0.504162	1.530563
0.484606	1.920902
0.467981	2.284016
0.454002	2.621795
0.442411	2.936000
0.432970	3.228267
0.425463	3.500124
-0.775134	0.228079
-0.162745	-0.094898
-0.157083	0.412558
-0.149166	0.884465
-0.139285	1.323298
0.353231	0.150646
0.334323	0.638335
0.318798	1.091980
0.306318	1.513947
0.296572	1.906439
0.289276	2.271506
0.284169	2.611054
0.281016	2.926859
0.279600	3.220574
0.279723	3.493736
0.281205	3.747776
0.283884	3.984025
0.287610	4.203724
-0.920679	0.234167
-0.875474	0.722378
-0.830088	1.176189
-0.354291	-0.065767
0.084018	0.060683
0.091776	0.135870
0.085866	0.625900
0.082703	1.081658
0.081976	1.505529
0.083405	1.899732
0.459610	0.209334
0.106482	0.201911
0.119123	0.145114
0.111892	0.634360
-0.212956	0.063277
-0.203992	0.559913
0.203142	0.109758
0.191534	0.601059
0.182962	1.058027
0.177104	1.483051
0.173665	1.878351
0.172373	2.245999
0.172984	2.587917
0.175275	2.905898
0.179040	3.201608
0.184097	3.476601
0.190275	3.732318
0.197423	3.970105
-0.877111	0.210392
-0.834204	0.700050
-0.790993	1.155217
-0.747667	1.578307
-0.704393	1.971564
-0.661315	2.337077
-0.618564	2.676788
-0.576252	2.992505
-0.534477	3.285911
-0.765889	0.065920
0.126820	0.000095
0.118479	0.499454
0.113052	0.963900
-0.278823	0.076644
-0.266499	0.572673
-0.252310	1.033919
-0.236525	1.462806
0.385022	0.140668
0.364474	0.628896
0.347395	1.083051
0.000000	-0.129237
-0.002646	0.379809
-0.002615	0.853236
-0.000218	1.293523
0.004261	1.702977
0.010562	2.083747
0.018453	2.437832
0.027720	2.767092
0.038169	3.073257
0.049627	3.357938
0.061935	3.622634
0.074952	3.868740
0.088548	4.097553
0.102608	4.310282
0.117029	4.508049
0.131718	4.691901
-1.023770	0.228751
-0.171582	-0.134653
-0.069075	-0.012839
-0.067685	0.488405
-0.063859	0.954555
-0.057893	1.388055
-0.050058	1.791181
-0.040599	2.166049
-0.029739	2.514628
-0.017679	2.838753
-0.658369	0.130721
-0.626797	0.624863
-0.594333	1.084256
-0.561195	1.511330
-0.527579	1.908343
-0.493658	2.277397
-0.459588	2.620447
-0.425507	2.939314
-0.391535	3.235690
-0.357779	3.511149
-0.324335	3.767157
-0.291282	4.005078
-0.258693	4.226179
0.000000	0.656545
0.001283	1.110587
0.004772	1.532839
0.010197	1.925517
0.017315	2.290679
0.025903	2.630245
0.035759	2.945999
0.046701	3.239600
0.058564	3.512594
0.071198	3.766420
0.000000	0.541605
0.000708	1.003693
0.003691	1.433431
-0.376557	0.077928
-0.359339	0.574356
-0.340501	1.035947
-0.320296	1.465134
-0.298955	1.864176
-0.276687	2.235178
-0.253677	2.580099
-0.230092	2.900761
-0.206084	3.198858
-0.181785	3.475968
-0.157316	3.733559
-0.132783	3.972997
-0.108279	4.195551
-0.083887	4.402404
-0.059680	4.594655
-0.035723	4.773327
-0.012070	4.939373
0.011230	5.093677
0.034137	5.237064
1.129047	0.334944
1.072270	0.805853
1.020685	1.244082
0.290989	0.333073
0.137975	0.179881
0.129976	0.666600
0.124810	1.119288
0.122166	1.540314
0.121759	1.931881
0.123331	2.296040
0.126644	2.634701
0.131486	2.949639
0.667668	0.259023
0.633580	0.737553
0.603589	1.182757
0.577323	1.596946
0.554442	1.982273
0.534631	2.340742
0.517603	2.674217
0.503094	2.984433
0.490862	3.273008
0.480683	3.541443
0.472357	3.791138
0.465694	4.023397
0.460527	4.239431
0.456697	4.440368
0.454064	4.627259
0.452498	4.801080
0.451878	4.962742
0.452098	5.113091
0.453058	5.252914
0.454670	5.382945
0.456851	5.503865
-1.174783	0.313251
-1.116478	0.797197
-1.058668	1.246976
-1.001500	1.664981
-0.945100	2.053440
-0.889578	2.414424
-0.835027	2.749863
-0.781526	3.061547
-0.729142	3.351147
-0.677929	3.620212
-0.627932	3.870187
-0.886015	0.074338
-0.843343	0.573565
-0.800308	1.037632
-0.757104	1.468999
-0.713904	1.869955
0.000000	0.067489
0.096498	0.122700
0.090286	0.613628
0.086840	1.070223
0.085849	1.494873
0.087031	1.889803
-0.464914	0.109517
-0.443121	0.604175
-0.419944	1.064099
0.312618	0.095373
0.295464	0.587134
0.281626	1.044557
0.270767	1.470030
0.262579	1.865774
0.000000	0.066443
-0.001668	0.561792
-0.202417	0.042205
-0.194085	0.540263
-0.183679	1.003415
-0.171478	1.434094
-0.157734	1.834565
-0.462434	0.068145
-0.440971	0.565687
-0.418094	1.028294
-0.394048	1.458404
-0.395472	0.015288
-0.377622	0.516196
-0.358160	0.981950
-0.337343	1.415004
-0.315400	1.817641
-0.292542	2.191983
-0.268955	2.540007
-0.244807	2.863551
-0.220249	3.164327
-0.195415	3.443925
0.779602	0.226491
0.739754	0.706738
0.704300	1.153568
0.672853	1.569297
0.645057	1.956082
0.620584	2.315931
0.521363	0.311931
0.000000	-0.322017
-0.003610	0.200524
-0.004427	0.686505
0.000000	-0.228374
-0.003142	0.287612
-0.003547	0.767495
-0.001532	1.213788
0.002614	1.628831
0.008627	2.014800
0.016270	2.373721
0.025325	2.707479
0.035596	3.017829
0.046905	3.306403
0.059092	3.574720
0.072011	3.824194
0.844958	0.284490
0.802133	0.760350
-0.213995	0.178755
-0.204402	0.667312
-0.192845	1.121623
-0.179595	1.544073
-0.164895	1.936886
-0.148966	2.302128
-0.132007	2.641724
-0.114198	2.957464
-0.095701	3.251012
-0.076660	3.523920
-0.057208	3.777629
-0.037459	4.013481
-0.017519	4.232724
0.002521	4.436521
0.022577	4.625952
0.042578	4.802023
0.062459	4.965668
0.082165	5.117759
0.101645	5.259105
1.130755	0.346627
0.107095	0.314786
0.101314	0.792215
0.098210	1.236254
0.097481	1.649225
0.098853	2.033292
0.102077	2.390467
0.106925	2.722624
0.113192	3.031506
0.120690	3.318734
0.129249	3.585820
0.138716	3.834166
0.148951	4.065081
0.159829	4.279780
0.171236	4.479397
0.183071	4.664983
0.195243	4.837518
0.207668	4.997916
0.220274	5.147024
0.232996	5.285630
-1.138971	0.268705
-0.183605	-0.151487
0.060047	0.084564
0.055467	0.578344
0.053586	1.037583
0.054094	1.464684
0.056713	1.861886
0.061187	2.231270
0.067284	2.574775
0.074793	2.894204
0.083525	3.191236
0.093305	3.467432
0.103977	3.724245
0.823690	0.285606
0.781934	0.761495
0.744644	1.204281
0.711434	1.616258
0.681943	1.999563
0.655844	2.356184
0.632833	2.687972
0.612631	2.996649
0.000000	0.349162
-0.000254	0.824721
0.001882	1.266992
0.006123	1.678293
0.012208	2.060782
0.019902	2.416466
0.028989	2.747214
0.039276	3.054764
0.692382	0.248475
0.657005	0.727620
0.625793	1.173401
0.598370	1.588134
0.574392	1.973973
0.553543	2.332923
0.535530	2.666850
0.520088	2.977493
0.506971	3.266468
0.495955	3.535281
-0.779698	0.240764
-0.741509	0.727809
-0.702795	1.180570
-0.663752	1.601444
-0.624557	1.992662
-0.585366	2.356298
0.577674	0.120593
0.547394	0.609263
0.521070	1.063878
0.498336	1.486801
-0.369918	0.159206
-0.352627	0.649911
-0.333746	1.106180
-0.322917	0.010848
-0.308717	0.511703
-0.292723	0.977428
-0.275199	1.410471
-0.256387	1.813114
-0.236502	2.187478
-0.215740	2.535537
0.598737	0.186903
0.567735	0.670826
0.540702	1.121030
0.517272	1.539854
0.497108	1.929478
0.000000	0.082369
-0.001588	0.576604
-0.205376	0.042810
-0.196893	0.540840
-0.186345	1.003966
-0.174008	1.434620
-0.160134	1.835067
-0.144952	2.207413
-0.128667	2.553619
-0.111466	2.875509
-0.093515	3.174780
-0.074965	3.453013
-0.055952	3.711677
-0.036596	3.952139
-0.881709	0.172230
-0.155306	-0.114184
-0.150111	0.394585
-0.142633	0.867715
-0.133163	1.307688
-0.121966	1.716816
-0.109284	2.097248
-0.095333	2.450987
-0.080312	2.779895
-0.648790	0.118346
-0.617759	0.613306
-0.585804	1.073463
-0.325196	-0.030790
-0.095224	-0.033263
-0.092629	0.469542
-0.087650	0.937137
-0.080582	1.371976
-0.071693	1.776340
-0.061226	2.152355
-0.049403	2.501996
-0.036423	2.827103
-0.022466	3.129388
-0.007696	3.410443
0.007741	3.671751
0.023713	3.914690
-0.872108	0.180382
-0.829601	0.672115
-0.253459	-0.085851
-0.243215	0.421425
-0.230948	0.893142
-0.216934	1.331777
0.358033	0.138562
-0.105181	0.082828
-0.101508	0.577556
-0.095545	1.037634
-0.087579	1.465478
-0.077873	1.863332
-0.066663	2.233288
-0.054163	2.577291
-0.040569	2.897152
-0.026054	3.194554
-0.010779	3.471065
0.005115	3.728145
0.021500	3.967149
0.038261	4.189341
0.055295	4.395896
0.072509	4.587907
0.089824	4.766391
0.107164	4.932294
0.124468	5.086498
0.141677	5.229821
0.158742	5.363025
0.175620	5.486819
-1.181217	0.267572
0.183763	-0.058292
0.172283	0.444870
0.163894	0.912867
0.158263	1.348147
0.155091	1.752986
0.154101	2.129501
0.155044	2.479666
0.157690	2.805314
0.161832	3.108153
0.167281	3.389773
0.173866	3.651653
-0.814245	0.193885
-0.774564	0.684384
-0.734413	1.140350
-0.693991	1.564197
-0.653471	1.958174
0.500774	0.093772
0.474204	0.584704
0.451417	1.041403
0.432053	1.466248
0.415782	1.861451
0.402300	2.229070
0.512722	0.273531
0.486454	0.751820
0.463890	1.196760
0.444679	1.610668
0.428499	1.995698
0.415052	2.353856
0.404069	2.687011
-0.613260	0.192131
-0.583636	0.681749
-0.553046	1.136944
-0.521709	1.560123
-0.489823	1.953523
-0.457564	2.319226
-0.425089	2.659168
-0.392539	2.975152
-0.360036	3.268854
-0.327690	3.541834
-0.809836	0.109243
-0.770798	0.605645
-0.731230	1.067104
-0.691333	1.496063
-0.651286	1.894795
-0.611248	2.265416
-0.571358	2.609893
-0.631976	0.032978
0.000000	-0.391755
-0.003959	0.135667
-0.005083	0.626191
-0.003697	1.082383
-0.000101	1.506634
0.005438	1.901170
0.012672	2.268061
0.021378	2.609234
0.031356	2.926480
0.042420	3.221470
0.054406	3.495755
0.067165	3.750780
0.080561	3.987890
0.094472	4.208335
0.108790	4.413279
0.123417	4.603805
0.138265	4.780922
0.153257	4.945566
0.168322	5.098610
0.183398	5.240866
0.198433	5.373088
-1.157672	0.266673
-1.100456	0.753794
-1.043664	1.206531
-0.987448	1.627292
-0.931939	2.018319
-0.877251	2.381696
-0.823480	2.719364
-0.770709	3.033126
-0.719008	3.324660
-0.668434	3.595529
-0.619035	3.847184
-0.570847	4.080977
-0.523900	4.298162
0.963588	0.208103
0.914450	0.688717
0.870171	1.135935
0.830342	1.552069
0.794585	1.939272
0.762552	2.299550
0.733922	2.634769
0.580597	0.342818
0.551281	0.815918
0.525797	1.256047
0.503787	1.665495
0.484925	2.046391
0.468911	2.400719
0.455469	2.730325
0.610846	0.302088
0.579814	0.777888
0.552713	1.220536
0.529180	1.632335
0.508883	2.015426
0.465730	0.282038
0.441854	0.759967
0.421561	1.204560
0.404505	1.618133
0.390371	2.002841
0.378867	2.360690
0.369727	2.693548
0.362708	3.003151
0.000000	0.350788
-0.160158	0.034032
-0.153980	0.532450
-0.145618	0.995948
-0.294286	0.036539
-0.281389	0.535453
-0.266643	0.999378
-0.250314	1.430755
-0.232644	1.831853
-0.213853	2.204787
-0.194136	2.551521
-0.173672	2.873885
-0.152619	3.173582
-0.131120	3.452194
-0.109303	3.711196
-0.087282	3.951959
-0.065158	4.175758
-0.043021	4.383781
-0.020951	4.577131
0.000982	4.756837
0.022717	4.923853
0.044201	5.079070
0.065386	5.223314
0.086233	5.357355
0.106708	5.481909
1.175114	0.356350
-0.120141	0.222272
-0.115023	0.707314
-0.107735	1.158377
-0.098556	1.577829
-0.087739	1.967874
-0.075513	2.330561
-0.062084	2.667800
-0.047641	2.981364
-0.032352	3.272907
0.738875	0.245740
0.701160	0.724844
0.667727	1.170599
0.638193	1.585318
0.374536	0.285524
0.355237	0.763664
0.339293	1.208432
0.326371	1.622145
0.316163	2.006963
0.471746	0.250865
0.447413	0.730945
0.426697	1.177542
0.409250	1.592981
0.394752	1.979426
-0.472069	0.162337
-0.138990	-0.049038
-0.134286	0.455090
-0.127296	0.923905
-0.118312	1.359868
-0.107597	1.765269
-0.095390	2.142238
-0.081910	2.492759
-0.067350	2.818675
-0.051890	3.121704
-0.035687	3.403445
-0.018885	3.665382
-0.001614	3.908900
-0.871836	0.176098
-0.829364	0.668130
-0.786555	1.125508
-0.342631	-0.060829
-0.327804	0.445143
-0.311188	0.915622
-0.293050	1.353084
-0.273632	1.759833
-0.253151	2.138013
-0.231804	2.489618
-0.209766	2.816504
-0.187195	3.120397
-0.164233	3.402906
-0.141007	3.665523
-0.117629	3.909642
-0.876045	0.157565
0.149555	-0.013865
0.140008	0.486358
0.133439	0.951613
-0.275652	0.079415
-0.263473	0.575234
-0.214268	0.000854
-0.205551	0.501865
-0.194764	0.967763
-0.182187	1.400993
-0.168072	1.803834
-0.152650	2.178406
-0.136125	2.526681
-0.118686	2.850494
-0.100499	3.151553
-0.081716	3.431447
-0.062473	3.691654
-0.042891	3.933551
-0.023079	4.158417
-0.003133	4.367443
0.016861	4.561737
0.036827	4.742332
0.056697	4.910184
0.076413	5.066188
0.095923	5.211173
0.115183	5.345911
0.134153	5.471121
0.152801	5.587472
0.171099	5.695585
0.189022	5.796038
0.206551	5.889371
0.223670	5.976082
0.240367	6.056638
-1.292915	0.300724
-0.195397	-0.174837
-0.188501	0.338378
-0.179384	0.815634
-0.168337	1.259437
-0.155623	1.672118
-0.429870	0.061985
-0.410067	0.559795
-0.388765	1.022660
0.303083	0.098704
0.286422	0.590279
0.273052	1.047528
0.262637	1.472836
0.254870	1.868424
0.249468	2.236360
0.246177	2.578567
0.244761	2.896837
0.245007	3.192834
0.246721	3.468111
0.000000	0.467028
0.000335	0.934336
0.002990	1.368931
0.007685	1.773091
0.014166	2.148936
0.022203	2.498439
0.031585	2.823438
-0.653582	0.137991
0.136741	0.020947
0.128009	0.518797
0.181639	0.161233
0.171363	0.649039
0.164040	1.102749
0.159352	1.524737
0.157008	1.917208
0.156744	2.282219
0.158318	2.621680
0.161510	2.937370
0.166121	3.230947
0.171970	3.503950
0.178891	3.757814
0.186736	3.993872
0.195368	4.213368
0.204667	4.417455
0.214521	4.607210
0.224831	4.783633
1.030733	0.347318
0.978933	0.817852
0.932076	1.255708
0.889751	1.663148
0.851579	2.042279
0.817211	2.395061
0.786326	2.723321
0.758626	3.028757
0.658406	0.362530
0.625299	0.833861
0.596203	1.272365
0.570755	1.680318
0.548619	2.059842
0.529487	2.412910
0.513077	2.741359
0.499130	3.046898
0.487408	3.331120
0.477693	3.595504
-0.792382	0.240251
-0.753561	0.727395
-0.714246	1.180246
-0.674633	1.601200
-0.634895	1.992489
-0.595188	2.356189
-0.555648	2.694232
-0.516394	3.008414
-0.477532	3.300407
-0.439154	3.571766
-0.401337	3.823938
-0.364151	4.058269
-0.327652	4.276011
-0.291889	4.478329
-0.256903	4.666305
-0.222726	4.840948
-0.189385	5.003195
-0.156900	5.153919
-0.125285	5.293929
-0.094551	5.423980
-0.064704	5.544774
-0.035745	5.656964
-0.007673	5.761155
-1.242500	0.249219
-1.181128	0.737986
-1.120382	1.192232
-1.060402	1.614378
-1.001310	2.006674
-0.943211	2.371213
0.594971	0.063935
0.563542	0.556484
0.536147	1.014713
0.512414	1.441002
0.491998	1.837570
0.474586	2.206480
0.459889	2.549654
0.447643	2.868878
0.437605	3.165819
0.429554	3.442023
0.423286	3.698934
0.418617	3.937892
-0.862927	0.244494
-0.820558	0.731694
-0.265058	-0.082022
-0.254216	0.425045
0.178178	0.096327
0.167750	0.588694
0.160306	1.046646
0.155524	1.472579
0.153111	1.868721
0.152799	2.237145
0.154345	2.579781
-0.600554	0.147886
-0.571787	0.640537
-0.541995	1.098558
-0.511402	1.524369
-0.412773	-0.000850
-0.394139	0.501274
-0.204050	-0.023011
-0.195962	0.479620
-0.185766	0.947026
0.279836	0.128158
0.264485	0.617788
0.252350	1.073221
0.243098	1.496833
0.236427	1.890840
0.232060	2.257299
0.229744	2.598127
0.229247	2.915110
0.230360	3.209906
0.232892	3.484061
0.236668	3.739012
0.241529	3.976098
0.247333	4.196563
0.253949	4.401567
0.953155	0.336695
0.905181	0.808360
0.861964	1.247249
0.823102	1.655632
0.788225	2.035622
0.756992	2.389187
0.729088	2.718159
-0.608114	0.245380
-0.578481	0.731244
-0.547901	1.182950
-0.516591	1.602883
-0.484747	1.993264
-0.452543	2.356159
0.572334	0.141839
0.542426	0.629049
0.516450	1.082303
0.494039	1.503960
0.474857	1.896213
0.000000	0.074053
-0.104811	0.022962
-0.101455	0.521879
-0.095773	0.985855
-0.088055	1.417324
-0.078566	1.818551
-0.067545	2.191645
-0.055209	2.538568
-0.041756	2.861144
-0.027362	3.161073
0.000000	0.390268
-0.000049	0.862949
0.002269	1.302543
0.000000	-0.074364
-0.002372	0.430841
-0.002099	0.900694
0.000509	1.337656
0.005172	1.744018
0.011634	2.121911
0.019662	2.473319
0.029045	2.800088
0.039593	3.103937
0.702204	0.250492
0.666346	0.729447
0.634676	1.175054
0.606817	1.589627
0.582425	1.975319
-0.464679	0.192201
-0.442484	0.681070
-0.418954	1.135608
-0.394329	1.558210
-0.368821	1.951107
-0.342625	2.316373
-0.315911	2.655940
-0.288836	2.971604
-0.261536	3.265036
-0.234134	3.537791
-0.206739	3.791316
-0.179445	4.026958
-0.152338	4.245968
-0.125491	4.449512
-0.098969	4.638674
-0.072827	4.814461
1.048805	0.300926
0.995870	0.774617
0.198089	0.310324
0.187736	0.787611
0.180287	1.231539
0.175430	1.644430
0.172881	2.028443
0.172379	2.385587
0.173688	2.717734
0.000000	0.279434
-0.000603	0.759873
0.001227	1.206685
0.005199	1.622211
0.011050	2.008630
0.018541	2.367971
0.027453	2.702120
0.037591	3.012835
0.048776	3.301748
0.060846	3.570382
0.073655	3.820151
0.087073	4.052372
0.100982	4.268271
-0.940120	0.206888
-0.894079	0.697106
-0.847890	1.152779
-0.801731	1.576324
-0.755763	1.969990
-0.510450	-0.022123
-0.487038	0.481978
-0.462276	0.950675
-0.436409	1.386439
-0.409656	1.791570
0.457700	0.126118
0.433446	0.615001
0.412849	1.069784
0.395555	1.492835
-0.374723	0.143002
-0.357271	0.634866
-0.338233	1.092211
-0.317861	1.517448
-0.296380	1.912816
-0.482936	0.049092
-0.460544	0.548070
0.211036	0.068236
0.198825	0.562404
0.189696	1.022042
0.183321	1.449550
0.179403	1.847165
0.177669	2.216967
0.177870	2.560891
0.179781	2.880739
0.183196	3.178188
0.187927	3.454799
0.193804	3.712024
0.200674	3.951213
0.865216	0.310156
0.821506	0.784119
-0.218071	0.182806
-0.134194	-0.007579
-0.093181	-0.001774
-0.090531	0.498816
-0.085510	0.964351
0.279291	0.144892
0.264051	0.633354
0.252015	1.087699
0.242853	1.510300
0.236261	1.903364
0.231965	2.268948
0.229712	2.608961
0.595604	0.261112
0.565129	0.739856
0.538572	1.185241
-0.308198	0.153581
-0.294020	0.644371
-0.278097	1.100736
-0.260689	1.525075
-0.242029	1.919623
-0.222330	2.286459
0.000000	0.171615
-0.001142	0.659602
0.000213	1.113435
0.003770	1.535494
0.009259	1.927990
0.016436	2.292985
0.025079	2.632394
0.034987	2.948001
0.045978	3.241466
0.057886	3.514333
0.070563	3.768040
0.083875	4.003925
0.097701	4.223231
-0.931227	0.204561
-0.885642	0.694898
-0.839886	1.150684
-0.794138	1.574335
-0.748560	1.968102
-0.703291	2.334078
-0.658456	2.674209
-0.614162	2.990307
0.705628	0.141346
0.669053	0.627924
0.636740	1.080624
0.608306	1.501797
0.583400	1.893629
-0.448307	0.189089
-0.426946	0.678094
0.235697	0.078812
0.222306	0.572117
0.212051	1.030957
0.280709	0.195166
0.110805	0.172720
0.104128	0.660076
0.100222	1.113350
0.301661	0.180570
0.285481	0.666421
0.272539	1.118344
0.262504	1.538698
0.255072	1.929676
-0.467008	0.137999
-0.444967	0.630674
-0.421566	1.088751
-0.397044	1.514647
-0.371618	1.910607
-0.345484	2.278722
-0.318816	2.620939
-0.625346	0.073827
-0.595710	0.571786
-0.565066	1.034739
-0.533639	1.465133
-0.501631	1.865242
-0.469223	2.237183
-0.436576	2.582926
-0.403833	2.904304
-0.371120	3.203022
-0.338548	3.480666
-0.306218	3.738712
-0.274213	3.978534
-0.242610	4.201407
-0.211472	4.408522
-0.180856	4.600983
-0.150808	4.779818
-0.121369	4.945985
-0.092571	5.100373
-0.064440	5.243810
-0.036999	5.377065
-0.010264	5.500856
0.015754	5.615847
0.041045	5.722659
0.065606	5.821868
-1.252077	0.263372
-1.190157	0.751196
-1.128893	1.204563
0.369068	-0.012440
0.348553	0.486585
0.331558	0.950781
0.317734	1.382569
0.306760	1.784200
0.298343	2.157773
0.292215	2.505237
0.288130	2.828409
0.285866	3.128980
0.285217	3.408522
0.285999	3.668499
0.288042	3.910274
0.291191	4.135115
0.295307	4.344201
0.300263	4.538630
0.305943	4.719425
0.312243	4.887535
0.319068	5.043847
-1.087602	0.272805
-1.033858	0.759146
-0.980369	1.211175
-0.927295	1.631295
-0.448714	-0.063115
-0.428594	0.443546
-0.406947	0.914641
-0.287171	-0.008526
-0.274855	0.493507
-0.260645	0.960336
-0.244811	1.394415
-0.227599	1.798030
-0.457572	0.055505
-0.436416	0.553908
-0.413826	1.017316
-0.390048	1.448173
-0.365304	1.848752
-0.339795	2.221165
-0.313700	2.567383
-0.287178	2.889235
-0.260373	3.188424
-0.233412	3.466536
-0.206409	3.725046
-0.179463	3.965325
-0.152663	4.188649
-0.126087	4.396207
-0.099802	4.589103
-0.073866	4.768365
-0.048331	4.934949
-0.023240	5.089744
0.001371	5.233578
1.129661	0.329562
1.072826	0.800845
1.021188	1.239422
0.974326	1.647556
0.000000	0.011889
-0.001941	0.511057
-0.001288	0.975293
-0.285104	0.058806
-0.272554	0.556115
-0.258146	1.018549
-0.242146	1.448542
-0.224796	1.848355
-0.206314	2.220094
-0.186898	2.565719
-0.166725	2.887053
-0.145953	3.185793
-0.124727	3.463517
0.780692	0.238584
0.740851	0.717980
0.705398	1.164017
0.673948	1.579009
-0.382214	0.190992
-0.364148	0.679534
-0.344543	1.133787
-0.323647	1.556145
-0.301684	1.948833
-0.278855	2.313923
-0.255343	2.653343
-0.231309	2.968885
-0.691873	0.101746
-0.658771	0.598083
-0.624842	1.059511
-0.590302	1.488470
-0.555344	1.887228
-0.520141	2.257899
-0.484845	2.602447
0.622883	0.146523
0.590472	0.633152
0.186011	0.239802
0.175910	0.722085
0.168725	1.170660
0.164142	1.587870
0.394008	0.209778
0.109195	0.191432
0.102693	0.677486
0.098945	1.129549
0.097646	1.549986
0.098513	1.940998
0.101293	2.304636
0.105751	2.642805
0.111678	2.957280
0.118880	3.249712
0.127185	3.521638
-0.789876	0.181215
0.150838	0.000868
0.077140	0.144169
0.072004	0.633691
0.069572	1.088973
0.069539	1.512397
0.071624	1.906181
0.075573	2.272391
0.081157	2.612945
0.088163	2.929633
0.096403	3.224118
0.105704	3.497948
0.115908	3.752563
0.126876	3.989304
0.138479	4.209418
0.150602	4.414067
0.163142	4.604329
0.176007	4.781210
0.189112	4.945646
0.202385	5.098505
0.215758	5.240598
0.229173	5.372677
-1.156514	0.271575
-1.099331	0.758347
-1.042572	1.210759
-0.986390	1.631219
-0.930914	2.021966
-0.876259	2.385083
-0.822521	2.722508
-0.769782	3.036045
-0.718113	3.327371
-0.667570	3.598046
-0.618201	3.849520
-0.570044	4.083145
-0.523126	4.300175
-0.477469	4.501778
-0.433086	4.689041
-1.042966	0.138268
-0.992127	0.633804
-0.941351	1.094398
-0.890812	1.522497
-0.840659	1.920376
-0.791024	2.290153
-0.575717	-0.014958
-0.549005	0.488968
-0.521110	0.957485
-0.492267	1.393067
-0.462689	1.798013
-0.432564	2.174466
-0.402064	2.524416
-0.371338	2.849717
-0.340523	3.152094
-0.309736	3.433150
-0.279084	3.694378
-0.248658	3.937167
-0.218539	4.162809
-0.188798	4.372505
-0.159496	4.567373
-0.130684	4.748455
-0.102407	4.916716
-0.074703	5.073058
-0.047603	5.218318
-0.021131	5.353273
0.004692	5.478650
0.029850	5.595121
0.054333	5.703313
0.078133	5.803810
0.101246	5.897152
0.123669	5.983845
0.145405	6.064358
0.166456	6.139126
0.186829	6.208555
0.206531	6.273022
0.225569	6.332878
0.243955	6.388448
1.350931	0.414571
-0.125632	0.252732
0.138572	0.110008
0.130193	0.601615
0.124692	1.058851
0.121751	1.484108
0.121084	1.879611
0.122428	2.247433
